epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
160,1415.63,0.41161,0.33937,1.0037,0.87768,0.7298,0.84613,0.6438,0.59681,0.5661,1.11224,0.00061739,0.00061739,0.00061739
161,1424.45,0.39881,0.33446,0.99365,0.86145,0.78895,0.85712,0.6566,0.59962,0.55104,1.10235,0.000610789,0.000610789,0.000610789
162,1433.25,0.40593,0.33723,1.00405,0.87516,0.77974,0.85846,0.64712,0.60801,0.55193,1.11325,0.000604187,0.000604187,0.000604187
163,1442.04,0.40362,0.33317,0.99589,0.87824,0.74834,0.86193,0.66076,0.62348,0.55808,1.13256,0.000597586,0.000597586,0.000597586
164,1450.81,0.40681,0.33136,0.99857,0.85426,0.77941,0.83586,0.63848,0.60863,0.60043,1.12213,0.000590985,0.000590985,0.000590985
165,1459.56,0.41396,0.33545,1.00552,0.79997,0.79335,0.8471,0.65594,0.5803,0.55146,1.08485,0.000584384,0.000584384,0.000584384
166,1468.32,0.40998,0.33234,1.00196,0.88021,0.70624,0.84959,0.64819,0.59958,0.57859,1.10632,0.000577782,0.000577782,0.000577782
167,1477.08,0.40993,0.33172,1.00821,0.86223,0.76514,0.85626,0.66139,0.61394,0.57929,1.13367,0.000571181,0.000571181,0.000571181
168,1485.82,0.39892,0.32289,0.98889,0.83748,0.79891,0.85911,0.66505,0.5769,0.54725,1.10681,0.00056458,0.00056458,0.00056458
169,1494.51,0.40169,0.32624,0.99381,0.88407,0.74547,0.84802,0.64246,0.60152,0.5548,1.11771,0.000557978,0.000557978,0.000557978
170,1503.24,0.39772,0.33162,0.98449,0.8217,0.79422,0.85083,0.645,0.60001,0.53666,1.1256,0.000551377,0.000551377,0.000551377
171,1512.02,0.39388,0.3207,0.98773,0.85013,0.7753,0.86821,0.6657,0.60311,0.52408,1.11573,0.000544776,0.000544776,0.000544776
172,1520.75,0.38549,0.31047,0.99496,0.8948,0.74033,0.8629,0.66242,0.61116,0.54695,1.1285,0.000538174,0.000538174,0.000538174
173,1529.54,0.40499,0.32993,0.99419,0.86582,0.76,0.85058,0.65137,0.61478,0.55656,1.14048,0.000531573,0.000531573,0.000531573
174,1538.31,0.39846,0.32585,1.00392,0.86079,0.78572,0.8574,0.6655,0.59392,0.57988,1.11068,0.000524972,0.000524972,0.000524972
175,1547.1,0.3791,0.31033,0.98172,0.87524,0.80031,0.86501,0.67012,0.60112,0.56173,1.11241,0.00051837,0.00051837,0.00051837
176,1555.9,0.38233,0.30559,0.98429,0.85389,0.80924,0.85918,0.67236,0.5855,0.56653,1.10428,0.000511769,0.000511769,0.000511769
177,1564.74,0.3821,0.30524,0.97793,0.85077,0.78846,0.84829,0.66568,0.58107,0.56525,1.10367,0.000505168,0.000505168,0.000505168
